timest,station,param,level,station_name,longitude,latitude,param_name
2018-06-08 09:00:00,1,9,0.0,Druzhba,23.400164,42.666508,Wind
2017-07-15 08:00:00,1,11,0.0,Druzhba,23.400164,42.666508,Temperature
2016-11-21 13:00:00,3,9,1.53,Krasno selo,23.400164,42.666508,Wind
2017-03-11 08:00:00,1,5,39.23,Druzhba,23.400164,42.666508,O3
2018-01-16 22:00:00,2,5,1.68,Nadezhda,23.310972,42.732292,O3
2017-11-13 05:00:00,1,8,939.13,Druzhba,23.400164,42.666508,Atmospheric pressure
2017-08-15 17:00:00,3,8,939.13,Krasno selo,23.400164,42.666508,Atmospheric pressure
2017-09-21 23:00:00,1,11,10.7,Druzhba,23.400164,42.666508,Temperature
2016-04-30 16:00:00,5,6,2.19,Kopitoto,23.268403,42.669797,SO2
2017-10-05 15:00:00,6,10,541.82,Mladost,23.383271,42.655488,Sun radiation
2017-03-16 08:00:00,1,5,43.29,Druzhba,23.400164,42.666508,O3
2016-07-26 05:00:00,1,2,0.65,Druzhba,23.400164,42.666508,NO
2016-12-11 21:00:00,3,4,4.24,Krasno selo,23.400164,42.666508,CO
2016-05-21 03:00:00,5,9,4.59,Kopitoto,23.268403,42.669797,Wind
2017-10-17 16:00:00,4,3,1.04,Pavlovo,23.268403,42.669797,C6H6
2017-02-25 07:00:00,5,8,858.76,Kopitoto,23.268403,42.669797,Atmospheric pressure
2016-05-01 04:00:00,1,2,0.72,Druzhba,23.400164,42.666508,NO
2016-09-06 18:00:00,2,10,56.62,Nadezhda,23.310972,42.732292,Sun radiation
2018-06-09 00:00:00,6,9,1.69,Mladost,23.383271,42.655488,Wind
2018-03-28 07:00:00,4,11,2.27,Pavlovo,23.268403,42.669797,Temperature
2017-11-21 09:00:00,4,8,950.0,Pavlovo,23.268403,42.669797,Atmospheric pressure
2016-05-03 02:00:00,5,2,0.36,Kopitoto,23.268403,42.669797,NO
2017-04-14 18:00:00,5,6,1.41,Kopitoto,23.268403,42.669797,SO2
2016-02-08 17:00:00,6,6,6.3,Mladost,23.383271,42.655488,SO2
2018-01-08 08:00:00,4,11,0.42,Pavlovo,23.268403,42.669797,Temperature
2017-11-10 19:00:00,3,3,7.24,Krasno selo,23.400164,42.666508,C6H6
2016-04-13 19:00:00,6,9,0.0,Mladost,23.383271,42.655488,Wind
2016-02-06 21:00:00,5,8,873.56,Kopitoto,23.268403,42.669797,Atmospheric pressure
2018-03-25 07:00:00,4,8,938.27,Pavlovo,23.268403,42.669797,Atmospheric pressure
2018-02-23 05:00:00,2,11,5.35,Nadezhda,23.310972,42.732292,Temperature
2017-10-02 03:00:00,1,11,0.0,Druzhba,23.400164,42.666508,Temperature
2018-02-03 23:00:00,1,5,55.76,Druzhba,23.400164,42.666508,O3
2017-04-09 03:00:00,5,6,1.56,Kopitoto,23.268403,42.669797,SO2
2017-04-03 19:00:00,3,5,57.69,Krasno selo,23.400164,42.666508,O3
2016-08-08 08:00:00,4,7,81.34,Pavlovo,23.268403,42.669797,Humidity
2018-02-23 19:00:00,5,11,-0.99,Kopitoto,23.268403,42.669797,Temperature
2016-02-26 11:00:00,6,1,30.98,Mladost,23.383271,42.655488,NO2
2018-04-19 08:00:00,4,2,11.31,Pavlovo,23.268403,42.669797,NO
2018-03-29 10:00:00,3,8,915.66,Krasno selo,23.400164,42.666508,Atmospheric pressure
2018-03-01 09:00:00,3,0,83.54,Krasno selo,23.400164,42.666508,Particulate matter
2017-12-06 03:00:00,6,4,0.26,Mladost,23.383271,42.655488,CO
2017-03-19 06:00:00,3,2,0.36,Krasno selo,23.400164,42.666508,NO
2018-03-26 22:00:00,2,6,2.8,Nadezhda,23.310972,42.732292,SO2
2016-03-10 01:00:00,5,1,4.0,Kopitoto,23.268403,42.669797,NO2
2018-05-21 09:00:00,1,10,212.43,Druzhba,23.400164,42.666508,Sun radiation
2017-02-02 04:00:00,2,2,114.32,Nadezhda,23.310972,42.732292,NO
2017-02-21 04:00:00,5,6,5.42,Kopitoto,23.268403,42.669797,SO2
2018-06-11 13:00:00,5,6,-3.4,Kopitoto,23.268403,42.669797,SO2
2016-12-07 17:00:00,6,3,3.68,Mladost,23.383271,42.655488,C6H6
2016-05-04 03:00:00,6,4,0.28,Mladost,23.383271,42.655488,CO
2018-06-02 07:00:00,5,9,1.11,Kopitoto,23.268403,42.669797,Wind
2017-03-15 06:00:00,3,0,47.27,Krasno selo,23.400164,42.666508,Particulate matter
2018-02-19 09:00:00,6,10,25.28,Mladost,23.383271,42.655488,Sun radiation
2017-07-03 02:00:00,3,9,1.22,Krasno selo,23.400164,42.666508,Wind
2016-03-03 13:00:00,1,8,916.36,Druzhba,23.400164,42.666508,Atmospheric pressure
2017-04-14 15:00:00,2,11,0.0,Nadezhda,23.310972,42.732292,Temperature
2017-02-07 12:00:00,4,5,6.07,Pavlovo,23.268403,42.669797,O3
2018-03-04 08:00:00,3,6,6.45,Krasno selo,23.400164,42.666508,SO2
2018-02-07 12:00:00,1,9,3.6,Druzhba,23.400164,42.666508,Wind
2017-07-28 00:00:00,4,5,86.08,Pavlovo,23.268403,42.669797,O3
2017-02-24 14:00:00,5,10,305.2,Kopitoto,23.268403,42.669797,Sun radiation
2016-02-23 09:00:00,2,0,112.5,Nadezhda,23.310972,42.732292,Particulate matter
2017-12-22 11:00:00,5,11,-3.35,Kopitoto,23.268403,42.669797,Temperature
2017-09-17 23:00:00,2,2,0.92,Nadezhda,23.310972,42.732292,NO
2016-05-21 02:00:00,1,0,13.65,Druzhba,23.400164,42.666508,Particulate matter
2018-04-07 22:00:00,3,1,23.8,Krasno selo,23.400164,42.666508,NO2
2016-11-06 17:00:00,5,9,6.48,Kopitoto,23.268403,42.669797,Wind
2016-05-13 06:00:00,5,11,0.0,Kopitoto,23.268403,42.669797,Temperature
2016-12-01 09:00:00,3,1,33.36,Krasno selo,23.400164,42.666508,NO2
2018-02-22 16:00:00,3,2,3.61,Krasno selo,23.400164,42.666508,NO
2017-07-24 21:00:00,5,11,0.0,Kopitoto,23.268403,42.669797,Temperature
2018-02-10 21:00:00,2,2,1.66,Nadezhda,23.310972,42.732292,NO
2016-09-16 10:00:00,2,10,90.06,Nadezhda,23.310972,42.732292,Sun radiation
2018-06-15 23:00:00,2,11,20.27,Nadezhda,23.310972,42.732292,Temperature
2018-04-13 21:00:00,5,10,38.92,Kopitoto,23.268403,42.669797,Sun radiation
2016-03-23 08:00:00,1,0,27.41,Druzhba,23.400164,42.666508,Particulate matter
2017-09-14 14:00:00,4,3,0.29,Pavlovo,23.268403,42.669797,C6H6
2016-10-18 06:00:00,3,0,8.54,Krasno selo,23.400164,42.666508,Particulate matter
2016-11-06 03:00:00,1,10,0.0,Druzhba,23.400164,42.666508,Sun radiation
2018-03-24 06:00:00,1,2,1.32,Druzhba,23.400164,42.666508,NO
2017-07-01 02:00:00,4,1,59.27,Pavlovo,23.268403,42.669797,NO2
2018-01-28 08:00:00,5,8,873.56,Kopitoto,23.268403,42.669797,Atmospheric pressure
2017-01-16 11:00:00,6,0,27.88,Mladost,23.383271,42.655488,Particulate matter
2016-11-22 22:00:00,3,1,55.49,Krasno selo,23.400164,42.666508,NO2
2018-01-28 09:00:00,4,5,1.5,Pavlovo,23.268403,42.669797,O3
2016-08-25 00:00:00,3,9,0.56,Krasno selo,23.400164,42.666508,Wind
2016-08-29 13:00:00,1,0,23.05,Druzhba,23.400164,42.666508,Particulate matter
2017-10-11 12:00:00,1,11,0.0,Druzhba,23.400164,42.666508,Temperature
2017-01-18 07:00:00,4,4,0.99,Pavlovo,23.268403,42.669797,CO
2016-01-23 07:00:00,5,10,42.59,Kopitoto,23.268403,42.669797,Sun radiation
2016-05-25 04:00:00,4,6,6.34,Pavlovo,23.268403,42.669797,SO2
2016-05-01 21:00:00,5,2,0.42,Kopitoto,23.268403,42.669797,NO
2017-10-04 23:00:00,5,5,71.14,Kopitoto,23.268403,42.669797,O3
2016-09-07 06:00:00,1,9,0.0,Druzhba,23.400164,42.666508,Wind
2016-09-14 06:00:00,6,10,0.0,Mladost,23.383271,42.655488,Sun radiation
2018-01-01 06:00:00,4,11,-1.11,Pavlovo,23.268403,42.669797,Temperature
2017-04-02 19:00:00,6,10,0.0,Mladost,23.383271,42.655488,Sun radiation
2017-08-26 17:00:00,1,0,28.2,Druzhba,23.400164,42.666508,Particulate matter
2017-07-23 17:00:00,1,6,5.12,Druzhba,23.400164,42.666508,SO2
2016-11-03 20:00:00,6,3,1.97,Mladost,23.383271,42.655488,C6H6
2016-03-20 15:00:00,5,11,10.58,Kopitoto,23.268403,42.669797,Temperature
2016-08-23 18:00:00,3,6,1.42,Krasno selo,23.400164,42.666508,SO2
2018-05-11 18:00:00,6,4,0.59,Mladost,23.383271,42.655488,CO
2016-12-24 22:00:00,6,2,46.42,Mladost,23.383271,42.655488,NO
2018-05-11 09:00:00,3,8,915.66,Krasno selo,23.400164,42.666508,Atmospheric pressure
2017-12-09 18:00:00,4,8,934.16,Pavlovo,23.268403,42.669797,Atmospheric pressure
2018-05-03 06:00:00,1,3,3.84,Druzhba,23.400164,42.666508,C6H6
2017-01-19 02:00:00,3,5,45.33,Krasno selo,23.400164,42.666508,O3
2017-09-29 03:00:00,6,4,0.32,Mladost,23.383271,42.655488,CO
2017-01-31 16:00:00,1,8,926.83,Druzhba,23.400164,42.666508,Atmospheric pressure
2016-04-04 01:00:00,5,2,17.18,Kopitoto,23.268403,42.669797,NO
2016-12-04 22:00:00,5,5,63.57,Kopitoto,23.268403,42.669797,O3
2018-04-19 07:00:00,5,9,3.35,Kopitoto,23.268403,42.669797,Wind
2018-01-14 07:00:00,2,11,-0.22,Nadezhda,23.310972,42.732292,Temperature
2018-05-10 17:00:00,4,4,0.4,Pavlovo,23.268403,42.669797,CO
2017-03-20 02:00:00,5,9,5.68,Kopitoto,23.268403,42.669797,Wind
2016-03-10 17:00:00,1,11,5.86,Druzhba,23.400164,42.666508,Temperature
2016-10-04 19:00:00,3,3,1.13,Krasno selo,23.400164,42.666508,C6H6
2016-09-18 17:00:00,6,3,0.58,Mladost,23.383271,42.655488,C6H6
2017-06-29 10:00:00,3,10,826.37,Krasno selo,23.400164,42.666508,Sun radiation
2016-02-05 19:00:00,2,11,1.53,Nadezhda,23.310972,42.732292,Temperature
2016-08-22 12:00:00,5,3,0.36,Kopitoto,23.268403,42.669797,C6H6
2016-12-01 11:00:00,3,2,1.89,Krasno selo,23.400164,42.666508,NO
2016-05-01 17:00:00,1,0,38.89,Druzhba,23.400164,42.666508,Particulate matter
2016-09-11 22:00:00,4,4,0.36,Pavlovo,23.268403,42.669797,CO
2016-04-25 11:00:00,6,10,0.0,Mladost,23.383271,42.655488,Sun radiation
2017-08-13 02:00:00,2,1,4.4,Nadezhda,23.310972,42.732292,NO2
2018-02-06 00:00:00,1,7,60.34,Druzhba,23.400164,42.666508,Humidity
2016-02-16 11:00:00,3,6,11.25,Krasno selo,23.400164,42.666508,SO2
2016-12-15 12:00:00,6,3,2.79,Mladost,23.383271,42.655488,C6H6
2018-01-17 05:00:00,5,8,849.72,Kopitoto,23.268403,42.669797,Atmospheric pressure
2018-03-17 04:00:00,1,7,73.68,Druzhba,23.400164,42.666508,Humidity
2016-05-21 03:00:00,5,11,8.27,Kopitoto,23.268403,42.669797,Temperature
2017-11-10 13:00:00,6,4,0.58,Mladost,23.383271,42.655488,CO
2016-06-26 08:00:00,1,5,66.33,Druzhba,23.400164,42.666508,O3
2017-08-11 00:00:00,6,4,0.03,Mladost,23.383271,42.655488,CO
2016-12-01 00:00:00,6,7,78.17,Mladost,23.383271,42.655488,Humidity
2018-02-09 16:00:00,3,4,0.34,Krasno selo,23.400164,42.666508,CO
2017-08-03 03:00:00,2,7,70.0,Nadezhda,23.310972,42.732292,Humidity
2016-03-21 16:00:00,3,3,0.44,Krasno selo,23.400164,42.666508,C6H6
2016-06-24 05:00:00,2,9,0.79,Nadezhda,23.310972,42.732292,Wind
2016-05-07 10:00:00,4,8,939.13,Pavlovo,23.268403,42.669797,Atmospheric pressure
2017-10-23 15:00:00,4,5,17.4,Pavlovo,23.268403,42.669797,O3
2016-08-23 05:00:00,3,5,46.15,Krasno selo,23.400164,42.666508,O3
2016-04-19 10:00:00,5,1,9.58,Kopitoto,23.268403,42.669797,NO2
2016-08-28 19:00:00,6,9,0.0,Mladost,23.383271,42.655488,Wind
2018-04-27 08:00:00,2,10,0.0,Nadezhda,23.310972,42.732292,Sun radiation
2018-02-16 05:00:00,4,7,79.58,Pavlovo,23.268403,42.669797,Humidity
2016-05-03 15:00:00,6,1,30.35,Mladost,23.383271,42.655488,NO2
2018-03-17 21:00:00,3,11,17.8,Krasno selo,23.400164,42.666508,Temperature
2017-05-06 16:00:00,1,5,66.0,Druzhba,23.400164,42.666508,O3
2016-04-10 22:00:00,4,7,89.47,Pavlovo,23.268403,42.669797,Humidity
2017-04-16 08:00:00,4,9,0.54,Pavlovo,23.268403,42.669797,Wind
2018-03-12 20:00:00,4,5,-40.0,Pavlovo,23.268403,42.669797,O3
2017-06-12 20:00:00,2,1,39.79,Nadezhda,23.310972,42.732292,NO2
2018-03-21 17:00:00,4,6,7.05,Pavlovo,23.268403,42.669797,SO2
2017-08-02 06:00:00,4,9,1.26,Pavlovo,23.268403,42.669797,Wind
2016-01-20 23:00:00,5,4,0.39,Kopitoto,23.268403,42.669797,CO
2016-06-19 02:00:00,2,5,38.61,Nadezhda,23.310972,42.732292,O3
2016-03-20 10:00:00,5,5,87.27,Kopitoto,23.268403,42.669797,O3
2016-08-23 16:00:00,4,6,3.95,Pavlovo,23.268403,42.669797,SO2
2017-04-28 19:00:00,5,10,60.99,Kopitoto,23.268403,42.669797,Sun radiation
2016-08-29 12:00:00,3,6,3.14,Krasno selo,23.400164,42.666508,SO2
2016-09-15 03:00:00,3,5,9.62,Krasno selo,23.400164,42.666508,O3
2016-12-22 21:00:00,5,0,5.56,Kopitoto,23.268403,42.669797,Particulate matter
2018-04-04 23:00:00,3,2,5.41,Krasno selo,23.400164,42.666508,NO
2017-08-31 20:00:00,3,4,0.47,Krasno selo,23.400164,42.666508,CO
2017-12-24 00:00:00,6,1,18.79,Mladost,23.383271,42.655488,NO2
2017-05-26 22:00:00,5,11,7.43,Kopitoto,23.268403,42.669797,Temperature
2017-02-19 03:00:00,1,8,921.21,Druzhba,23.400164,42.666508,Atmospheric pressure
2016-02-08 14:00:00,3,3,4.97,Krasno selo,23.400164,42.666508,C6H6
2017-02-03 02:00:00,6,11,0.28,Mladost,23.383271,42.655488,Temperature
2018-01-28 04:00:00,5,1,2.53,Kopitoto,23.268403,42.669797,NO2
2017-04-17 13:00:00,1,7,54.48,Druzhba,23.400164,42.666508,Humidity
2017-05-26 08:00:00,3,4,0.46,Krasno selo,23.400164,42.666508,CO
2017-07-08 15:00:00,1,7,26.2,Druzhba,23.400164,42.666508,Humidity
2018-01-10 15:00:00,5,4,0.71,Kopitoto,23.268403,42.669797,CO
2017-11-19 06:00:00,5,1,4.78,Kopitoto,23.268403,42.669797,NO2
2017-07-23 21:00:00,3,5,24.89,Krasno selo,23.400164,42.666508,O3
2017-11-28 03:00:00,2,11,0.0,Nadezhda,23.310972,42.732292,Temperature
2018-02-21 08:00:00,4,10,19.46,Pavlovo,23.268403,42.669797,Sun radiation
2017-03-14 12:00:00,1,2,3.79,Druzhba,23.400164,42.666508,NO
2017-01-23 21:00:00,6,10,1.11,Mladost,23.383271,42.655488,Sun radiation
2018-01-13 21:00:00,4,9,3.35,Pavlovo,23.268403,42.669797,Wind
2018-06-13 21:00:00,5,2,-0.18,Kopitoto,23.268403,42.669797,NO
2016-03-14 04:00:00,2,5,55.99,Nadezhda,23.310972,42.732292,O3
2017-10-07 09:00:00,1,10,18.24,Druzhba,23.400164,42.666508,Sun radiation
2017-11-13 10:00:00,1,10,349.69,Druzhba,23.400164,42.666508,Sun radiation
2017-12-14 13:00:00,4,5,4.74,Pavlovo,23.268403,42.669797,O3
2018-01-26 08:00:00,4,9,0.77,Pavlovo,23.268403,42.669797,Wind
2017-07-06 19:00:00,4,9,0.82,Pavlovo,23.268403,42.669797,Wind
2017-09-06 07:00:00,5,6,21.73,Kopitoto,23.268403,42.669797,SO2
2018-06-03 22:00:00,4,3,0.03,Pavlovo,23.268403,42.669797,C6H6
2017-01-24 09:00:00,5,0,6.36,Kopitoto,23.268403,42.669797,Particulate matter
2016-02-01 05:00:00,6,9,1.06,Mladost,23.383271,42.655488,Wind
2018-05-29 01:00:00,5,1,3.36,Kopitoto,23.268403,42.669797,NO2
2016-11-27 02:00:00,5,0,10.87,Kopitoto,23.268403,42.669797,Particulate matter
2017-01-20 07:00:00,6,3,4.32,Mladost,23.383271,42.655488,C6H6
2016-02-14 11:00:00,3,2,4.74,Krasno selo,23.400164,42.666508,NO
2017-06-27 06:00:00,4,0,41.18,Pavlovo,23.268403,42.669797,Particulate matter
2018-01-28 08:00:00,3,6,19.04,Krasno selo,23.400164,42.666508,SO2
2017-02-18 06:00:00,1,8,921.95,Druzhba,23.400164,42.666508,Atmospheric pressure
2016-03-27 16:00:00,4,10,139.24,Pavlovo,23.268403,42.669797,Sun radiation
2018-04-03 11:00:00,4,5,-26.96,Pavlovo,23.268403,42.669797,O3
2017-06-16 06:00:00,6,6,4.33,Mladost,23.383271,42.655488,SO2
2017-08-23 21:00:00,2,7,49.0,Nadezhda,23.310972,42.732292,Humidity
2017-03-01 18:00:00,3,4,0.22,Krasno selo,23.400164,42.666508,CO
2018-02-11 17:00:00,5,1,7.86,Kopitoto,23.268403,42.669797,NO2
2018-06-17 17:00:00,6,7,67.79,Mladost,23.383271,42.655488,Humidity
2017-12-11 12:00:00,5,10,143.03,Kopitoto,23.268403,42.669797,Sun radiation
2018-02-28 04:00:00,5,4,0.52,Kopitoto,23.268403,42.669797,CO
2017-08-14 09:00:00,6,2,6.61,Mladost,23.383271,42.655488,NO
2017-05-26 18:00:00,2,9,0.0,Nadezhda,23.310972,42.732292,Wind
2016-10-02 09:00:00,3,2,34.81,Krasno selo,23.400164,42.666508,NO
2016-06-15 07:00:00,1,3,0.85,Druzhba,23.400164,42.666508,C6H6
2018-03-31 16:00:00,5,2,0.46,Kopitoto,23.268403,42.669797,NO
2016-03-04 09:00:00,3,3,1.01,Krasno selo,23.400164,42.666508,C6H6
2017-06-24 13:00:00,3,8,955.97,Krasno selo,23.400164,42.666508,Atmospheric pressure
2017-02-11 02:00:00,1,9,2.29,Druzhba,23.400164,42.666508,Wind
2016-12-14 04:00:00,1,9,1.01,Druzhba,23.400164,42.666508,Wind
2017-02-19 07:00:00,6,7,82.23,Mladost,23.383271,42.655488,Humidity
2016-05-28 06:00:00,1,7,86.4,Druzhba,23.400164,42.666508,Humidity
2018-02-12 20:00:00,3,5,0.84,Krasno selo,23.400164,42.666508,O3
2017-04-23 11:00:00,5,10,436.78,Kopitoto,23.268403,42.669797,Sun radiation
2016-08-07 21:00:00,5,0,36.4,Kopitoto,23.268403,42.669797,Particulate matter
2017-09-05 07:00:00,3,7,62.86,Krasno selo,23.400164,42.666508,Humidity
2018-06-09 04:00:00,3,8,906.02,Krasno selo,23.400164,42.666508,Atmospheric pressure
2018-02-26 07:00:00,1,9,2.45,Druzhba,23.400164,42.666508,Wind
2017-11-05 15:00:00,4,11,11.37,Pavlovo,23.268403,42.669797,Temperature
2016-10-11 05:00:00,3,5,2.2,Krasno selo,23.400164,42.666508,O3
2017-07-27 11:00:00,3,11,0.0,Krasno selo,23.400164,42.666508,Temperature
2017-05-02 07:00:00,1,9,0.0,Druzhba,23.400164,42.666508,Wind
2016-09-18 22:00:00,2,11,21.19,Nadezhda,23.310972,42.732292,Temperature
2018-05-23 04:00:00,4,7,84.47,Pavlovo,23.268403,42.669797,Humidity
2017-07-05 04:00:00,6,10,0.0,Mladost,23.383271,42.655488,Sun radiation
2017-02-27 05:00:00,1,7,92.27,Druzhba,23.400164,42.666508,Humidity
2018-06-05 12:00:00,1,9,0.0,Druzhba,23.400164,42.666508,Wind
2016-03-14 14:00:00,4,9,5.24,Pavlovo,23.268403,42.669797,Wind
2017-11-22 21:00:00,5,5,83.13,Kopitoto,23.268403,42.669797,O3
2016-01-27 16:00:00,1,6,27.29,Druzhba,23.400164,42.666508,SO2
2017-09-03 20:00:00,3,10,0.0,Krasno selo,23.400164,42.666508,Sun radiation
2016-05-02 14:00:00,3,4,0.33,Krasno selo,23.400164,42.666508,CO
2017-10-10 21:00:00,2,6,6.1,Nadezhda,23.310972,42.732292,SO2
2018-01-16 19:00:00,1,10,3.01,Druzhba,23.400164,42.666508,Sun radiation
2018-05-14 18:00:00,1,7,68.17,Druzhba,23.400164,42.666508,Humidity
2017-02-11 12:00:00,5,10,140.0,Kopitoto,23.268403,42.669797,Sun radiation
2016-10-20 13:00:00,5,4,0.54,Kopitoto,23.268403,42.669797,CO
2018-04-19 21:00:00,1,3,2.38,Druzhba,23.400164,42.666508,C6H6
2018-01-16 20:00:00,1,0,57.51,Druzhba,23.400164,42.666508,Particulate matter
2016-04-04 11:00:00,6,3,2.19,Mladost,23.383271,42.655488,C6H6
2017-08-11 04:00:00,5,2,14.73,Kopitoto,23.268403,42.669797,NO
2017-10-27 04:00:00,6,9,0.0,Mladost,23.383271,42.655488,Wind
2016-12-01 12:00:00,1,0,21.5,Druzhba,23.400164,42.666508,Particulate matter
2018-05-05 18:00:00,1,1,30.82,Druzhba,23.400164,42.666508,NO2
2016-01-24 04:00:00,5,2,0.49,Kopitoto,23.268403,42.669797,NO
2016-03-11 00:00:00,4,3,0.51,Pavlovo,23.268403,42.669797,C6H6
2018-01-29 07:00:00,4,6,18.57,Pavlovo,23.268403,42.669797,SO2
2016-11-10 13:00:00,3,9,1.07,Krasno selo,23.400164,42.666508,Wind
2016-12-22 11:00:00,1,11,-2.53,Druzhba,23.400164,42.666508,Temperature
2016-05-09 05:00:00,6,11,8.16,Mladost,23.383271,42.655488,Temperature
2016-10-23 16:00:00,1,8,921.21,Druzhba,23.400164,42.666508,Atmospheric pressure
2016-12-01 20:00:00,4,10,19.35,Pavlovo,23.268403,42.669797,Sun radiation
2018-05-02 14:00:00,4,9,0.0,Pavlovo,23.268403,42.669797,Wind
2016-12-27 23:00:00,3,8,938.27,Krasno selo,23.400164,42.666508,Atmospheric pressure
2018-03-27 06:00:00,1,3,6.32,Druzhba,23.400164,42.666508,C6H6
2017-08-04 03:00:00,3,1,31.37,Krasno selo,23.400164,42.666508,NO2
2017-08-11 17:00:00,4,3,0.21,Pavlovo,23.268403,42.669797,C6H6
2017-03-21 22:00:00,2,6,7.07,Nadezhda,23.310972,42.732292,SO2
2016-07-27 10:00:00,3,8,932.52,Krasno selo,23.400164,42.666508,Atmospheric pressure
2016-04-10 23:00:00,6,1,7.63,Mladost,23.383271,42.655488,NO2
2016-11-26 07:00:00,5,0,10.77,Kopitoto,23.268403,42.669797,Particulate matter
2018-01-03 00:00:00,1,1,13.1,Druzhba,23.400164,42.666508,NO2
2016-04-10 23:00:00,1,7,92.76,Druzhba,23.400164,42.666508,Humidity
2018-02-03 09:00:00,3,5,19.03,Krasno selo,23.400164,42.666508,O3
2017-06-25 05:00:00,5,10,0.0,Kopitoto,23.268403,42.669797,Sun radiation
2016-07-18 22:00:00,2,2,6.72,Nadezhda,23.310972,42.732292,NO
2017-11-24 19:00:00,5,4,0.53,Kopitoto,23.268403,42.669797,CO
2016-11-23 12:00:00,2,6,12.34,Nadezhda,23.310972,42.732292,SO2
2016-05-31 13:00:00,2,11,0.0,Nadezhda,23.310972,42.732292,Temperature
2018-01-04 01:00:00,3,10,0.0,Krasno selo,23.400164,42.666508,Sun radiation
2017-06-09 21:00:00,2,0,12.0,Nadezhda,23.310972,42.732292,Particulate matter
2016-09-12 11:00:00,1,11,0.0,Druzhba,23.400164,42.666508,Temperature
2017-12-28 12:00:00,1,10,333.71,Druzhba,23.400164,42.666508,Sun radiation
2018-01-21 16:00:00,1,2,7.71,Druzhba,23.400164,42.666508,NO
2018-01-11 18:00:00,4,1,45.45,Pavlovo,23.268403,42.669797,NO2
2016-12-07 09:00:00,5,0,27.94,Kopitoto,23.268403,42.669797,Particulate matter
2017-12-29 23:00:00,6,2,4.55,Mladost,23.383271,42.655488,NO
2017-11-13 05:00:00,2,11,13.37,Nadezhda,23.310972,42.732292,Temperature
2017-08-10 14:00:00,1,2,0.76,Druzhba,23.400164,42.666508,NO
2017-10-29 16:00:00,5,1,2.42,Kopitoto,23.268403,42.669797,NO2
2016-10-29 00:00:00,5,2,-0.66,Kopitoto,23.268403,42.669797,NO
2017-05-10 19:00:00,6,10,85.39,Mladost,23.383271,42.655488,Sun radiation
2017-06-02 10:00:00,2,2,1.83,Nadezhda,23.310972,42.732292,NO
2017-11-03 17:00:00,3,8,894.67,Krasno selo,23.400164,42.666508,Atmospheric pressure
2017-01-22 10:00:00,2,6,0.92,Nadezhda,23.310972,42.732292,SO2
2016-05-19 16:00:00,3,5,83.16,Krasno selo,23.400164,42.666508,O3
2018-02-06 19:00:00,6,1,24.39,Mladost,23.383271,42.655488,NO2
2016-04-03 07:00:00,5,10,0.0,Kopitoto,23.268403,42.669797,Sun radiation
2017-07-16 20:00:00,6,11,13.9,Mladost,23.383271,42.655488,Temperature
2016-08-02 12:00:00,3,9,0.0,Krasno selo,23.400164,42.666508,Wind
2018-03-24 23:00:00,2,7,81.0,Nadezhda,23.310972,42.732292,Humidity
2017-02-11 08:00:00,5,6,1.66,Kopitoto,23.268403,42.669797,SO2
2018-06-05 20:00:00,2,7,49.45,Nadezhda,23.310972,42.732292,Humidity
2017-01-29 13:00:00,2,11,-0.64,Nadezhda,23.310972,42.732292,Temperature
2017-02-23 05:00:00,5,5,68.53,Kopitoto,23.268403,42.669797,O3
2016-02-22 13:00:00,6,0,29.66,Mladost,23.383271,42.655488,Particulate matter
2016-10-10 13:00:00,5,3,0.19,Kopitoto,23.268403,42.669797,C6H6
2018-05-23 15:00:00,1,10,193.1,Druzhba,23.400164,42.666508,Sun radiation
2017-09-15 05:00:00,3,1,42.81,Krasno selo,23.400164,42.666508,NO2
2017-04-14 04:00:00,5,6,1.81,Kopitoto,23.268403,42.669797,SO2
2016-12-18 14:00:00,1,10,329.48,Druzhba,23.400164,42.666508,Sun radiation
2016-04-06 06:00:00,1,3,0.36,Druzhba,23.400164,42.666508,C6H6
2018-01-16 09:00:00,1,5,3.82,Druzhba,23.400164,42.666508,O3
2016-11-14 07:00:00,4,5,59.65,Pavlovo,23.268403,42.669797,O3
2018-02-15 02:00:00,1,8,944.1,Druzhba,23.400164,42.666508,Atmospheric pressure
2018-06-10 00:00:00,4,7,95.19,Pavlovo,23.268403,42.669797,Humidity
2017-04-16 04:00:00,2,2,0.95,Nadezhda,23.310972,42.732292,NO
2016-09-29 21:00:00,5,1,2.15,Kopitoto,23.268403,42.669797,NO2
2017-10-07 22:00:00,1,10,0.0,Druzhba,23.400164,42.666508,Sun radiation
2016-02-23 12:00:00,1,5,19.86,Druzhba,23.400164,42.666508,O3
2016-02-20 09:00:00,2,9,0.73,Nadezhda,23.310972,42.732292,Wind
2016-03-12 21:00:00,5,1,3.84,Kopitoto,23.268403,42.669797,NO2
2017-07-26 23:00:00,5,9,0.0,Kopitoto,23.268403,42.669797,Wind
2016-10-16 22:00:00,6,6,8.33,Mladost,23.383271,42.655488,SO2
2016-02-16 10:00:00,1,1,37.13,Druzhba,23.400164,42.666508,NO2
2017-05-27 14:00:00,1,0,18.75,Druzhba,23.400164,42.666508,Particulate matter
2017-08-09 00:00:00,6,9,0.0,Mladost,23.383271,42.655488,Wind
2017-03-17 23:00:00,3,8,926.83,Krasno selo,23.400164,42.666508,Atmospheric pressure
